Station,Day,Month,Year,Rad,Tmin,Tmax,Hum (kPa),windspeed (m/s),Rain (mm)
'Moree',11,4,1999,20447.42,11.8,27.1,1.23,6.19,0
'Moree',12,4,1999,21790.03,9,25.9,1.05,2.61,0
'Moree',13,4,1999,21724.67,10.7,27.4,1.12,2.61,0
'Moree',14,4,1999,21948.58,10.7,26.9,1.15,3.11,0
'Moree',15,4,1999,22672.48,11,27.5,1.18,2.61,0
'Moree',16,4,1999,20539.34,10.2,27.5,1.03,3.11,0
'Moree',17,4,1999,12113.99,12.4,25.3,1.3,1.56,0
'Moree',18,4,1999,16628.43,15.5,24.6,1.52,3.11,5
'Moree',19,4,1999,22291.31,10.1,25.8,1.16,3.36,0.2
'Moree',20,4,1999,22447.85,8.6,26.6,0.97,3.11,0
'Moree',21,4,1999,21843.69,8.6,26.8,0.87,5.71,0
'Moree',22,4,1999,20697.29,6,22.7,0.69,5.9,0
'Moree',23,4,1999,19011.33,4.2,22.9,0.8,4.9,0
'Moree',24,4,1999,20082.47,4.7,23.3,0.73,6.69,0
'Moree',25,4,1999,18989.84,3.7,24.4,0.77,3.1,0
'Moree',26,4,1999,21432.29,6.4,25.4,0.73,4.9,0
'Moree',27,4,1999,18867.94,3.5,21.9,0.67,6.4,0
'Moree',28,4,1999,17113.2,1.2,19.4,0.62,6.4,0
'Moree',29,4,1999,18572.88,4.2,22.8,0.78,4.9,0
'Moree',30,4,1999,18141.46,5.3,24,0.95,2.61,0
'Moree',1,5,1999,10515.75,11.3,20.4,1.16,6.4,1.6
'Moree',2,5,1999,20058.89,6.1,23.6,0.91,3.86,0
'Moree',3,5,1999,20888.84,7.4,24.2,0.86,3.36,0
'Moree',4,5,1999,20882.91,7.7,24.9,0.87,4.11,0
'Moree',5,5,1999,20022.39,8.6,24.7,0.93,5.65,0
'Moree',6,5,1999,17106.2,9.1,25.8,1.1,4.9,0
'Moree',7,5,1999,17861.24,11.2,26.1,1.15,2.31,0
'Moree',8,5,1999,13156.44,10.3,23.5,1.13,3.36,0
'Moree',9,5,1999,14996.17,12.4,24.3,1.03,4.36,0
'Moree',10,5,1999,15179.89,11.8,24.7,1.09,3.36,0
'Moree',11,5,1999,4868.31,15.1,20,1.38,4.36,0
'Moree',12,5,1999,13579.89,11.3,23.3,1.36,3.61,0.2
'Moree',13,5,1999,4761.38,12.5,17.3,1.48,4.86,10.8
'Moree',14,5,1999,13802.47,7.8,21.7,1.25,3.36,0.2
'Moree',15,5,1999,20121.32,10,23.5,0.98,4.36,0.2
'Moree',16,5,1999,19269.3,7.4,21.5,0.92,4.1,0
'Moree',17,5,1999,17901.8,2.1,23.5,0.99,3.61,0
'Moree',18,5,1999,19968.71,7.9,22.9,0.96,4.4,0
'Moree',19,5,1999,17205.09,7.1,25.1,0.97,3.11,0
'Moree',20,5,1999,17065.77,9.5,24.4,1.1,3.36,0
'Moree',21,5,1999,9916.4,8.2,24,1.26,3.11,0
'Moree',22,5,1999,19651.29,10,26.1,1.3,3.61,0
'Moree',23,5,1999,17824.07,12.2,24.9,1.18,4.4,0
'Moree',24,5,1999,15573.39,10.5,25.4,1.3,3.61,0
'Moree',25,5,1999,13338.63,10.1,24.9,1.24,4.11,0
'Moree',26,5,1999,19729.62,12.7,24.5,1.31,2.86,0.2
'Moree',27,5,1999,7558.9,9.7,23.2,1.3,3.11,0
'Moree',28,5,1999,19602.31,6.7,25.4,0.99,1.5,0
'Moree',29,5,1999,16620.13,8.9,24.9,1.1,4.36,0
'Moree',30,5,1999,20292.82,9.1,26.2,1.26,5.15,0
'Moree',31,5,1999,3808.05,12.8,18.5,1.31,3.6,0
'Moree',1,6,1999,17853.29,4.4,22.1,1.04,3.86,0
'Moree',2,6,1999,14861.83,5.4,21.8,0.86,1.81,0
'Moree',3,6,1999,18901.65,6.1,23.2,0.89,4.11,0
'Moree',4,6,1999,17130.81,10.4,23,1.03,2.86,0
'Moree',5,6,1999,15151,8,22.2,1.09,7.19,0
'Moree',6,6,1999,18766.26,9.3,23.9,1.15,4.36,0.2
'Moree',7,6,1999,1511.15,11.9,16.5,1.58,1.81,1.2
'Moree',8,6,1999,3369.03,8.7,17.9,1.27,3.86,3
'Moree',9,6,1999,1472.93,12.2,15.8,1.53,2.31,16.8
'Moree',10,6,1999,9423.78,11.4,16.2,1.26,5.15,20.6
'Moree',11,6,1999,15093.04,4.7,14.6,0.88,4.65,0.2
'Moree',12,6,1999,14158.73,0.5,15.2,0.82,3.61,0
'Moree',13,6,1999,532.35,2.6,13.9,0.89,4.9,0
'Moree',14,6,1999,13350.25,5,15.2,0.75,7.44,0
'Moree',15,6,1999,12406.05,0.9,13.3,0.71,4.61,0
'Moree',16,6,1999,7346.83,1.7,14.2,0.77,5.4,0
'Moree',17,6,1999,14683.69,1,15.9,0.77,3.31,0
'Moree',18,6,1999,14344.66,0.6,17,0.78,2.36,0
'Moree',19,6,1999,15541.91,1,19.2,0.73,4.65,0
'Moree',20,6,1999,15803.61,1.7,18.3,0.75,2.56,0
'Moree',21,6,1999,15908.03,0.6,19.1,0.65,3.86,0
'Moree',22,6,1999,16070.24,2,20.4,0.71,4.1,0
'Moree',23,6,1999,5649.76,3.6,19,0.88,4.9,0
'Moree',24,6,1999,17137.05,4.4,20.5,0.95,3.11,0
'Moree',25,6,1999,15828.01,3,20.1,0.98,3.36,0
'Moree',26,6,1999,17439.93,4.7,20.9,0.83,1.56,0
'Moree',27,6,1999,13279.53,6,21.7,0.98,4.6,0
'Moree',28,6,1999,15812.92,3.7,21.6,0.92,3.36,0
'Moree',29,6,1999,15139,5.8,23.4,1.02,5.15,0
'Moree',30,6,1999,7728.88,7.2,22.4,0.98,5.9,0
'Moree',1,7,1999,6588.27,9.8,12.9,1.09,4.65,14.2
'Moree',2,7,1999,14727.36,8.1,14.7,0.96,5.9,0.4
'Moree',3,7,1999,15375.63,1.3,18.2,0.83,2.11,0
'Moree',4,7,1999,17213.79,4.3,19.7,0.86,3.61,0
'Moree',5,7,1999,16999.26,5.1,20.1,1.03,2.31,0
'Moree',6,7,1999,12208.01,5.8,20.5,1.05,3.11,0
'Moree',7,7,1999,16018.53,5.8,20.6,1.05,2.31,0
'Moree',8,7,1999,5368.33,6.8,19.7,0.98,3.11,0
'Moree',9,7,1999,5108.91,9.2,18.2,1.1,3.86,0
'Moree',10,7,1999,16998.48,5.5,20.6,1.05,3.36,0
'Moree',11,7,1999,17157.1,4.9,21.8,1.07,3.61,0
'Moree',12,7,1999,7265.24,9.4,20.3,1.19,2.86,0
'Moree',13,7,1999,9382.5,10.4,18.8,1.14,4.4,0
'Moree',14,7,1999,3575.51,8.3,18.1,1.23,6.69,0
'Moree',15,7,1999,9199.19,10.4,20.5,1.23,3.06,2.4
'Moree',16,7,1999,1320.71,11.4,13.9,1.35,3.36,15
'Moree',17,7,1999,2845.77,6,15.7,1.26,1,11.2
'Moree',18,7,1999,17084.76,8.5,19.6,1.03,3.61,0.2
'Moree',19,7,1999,16882.92,9,20.6,0.95,3.11,0
'Moree',20,7,1999,15918.31,6.5,15.1,0.76,5.65,0
'Moree',21,7,1999,13037.8,7,16.1,0.75,4.9,0
'Moree',22,7,1999,15040.56,1.8,16.1,0.81,4.65,0
'Moree',23,7,1999,13623.64,2.5,17.2,0.81,2.06,0
'Moree',24,7,1999,8551.52,7.8,18.2,1.09,2.61,0
'Moree',25,7,1999,17326.96,4,21,0.91,5.15,0
'Moree',26,7,1999,18046.53,3.3,20.6,0.71,4.36,0
'Moree',27,7,1999,16952.73,3.9,19.2,0.83,3.36,0
'Moree',28,7,1999,17567.93,3.7,19.3,0.77,2.81,0
'Moree',29,7,1999,18237.05,4.2,20.7,0.86,3.61,0
'Moree',30,7,1999,7058.18,7.1,19.3,1.09,3.61,0
'Moree',31,7,1999,14020.54,7.3,21,1.07,3.11,0
'Moree',1,8,1999,16140.22,0.7,19.6,0.66,5.15,0
'Moree',2,8,1999,17375.7,2.4,18.5,0.73,2.36,0
'Moree',3,8,1999,16160.91,3,19.1,0.79,2.36,0
'Moree',4,8,1999,17455.55,3.9,19.5,0.78,3.61,0
'Moree',5,8,1999,16663.02,3.1,19,0.73,3.11,0
'Moree',6,8,1999,17459.18,2.1,20.3,0.73,2.81,0
'Moree',7,8,1999,18266.06,4.5,21,0.73,4.65,0
'Moree',8,8,1999,16130.69,9.6,21.4,1.03,7.44,0
'Moree',9,8,1999,17648.1,9.8,18.7,1.08,4.11,11
'Moree',10,8,1999,16429.14,4.1,18,0.99,3.36,0
'Moree',11,8,1999,17824.4,2.5,20.7,0.82,4.61,0
'Moree',12,8,1999,18526.27,4.2,22.3,0.97,5.94,0
'Moree',13,8,1999,12308.54,11.4,20.9,1.23,7.5,0.4
'Moree',14,8,1999,9315.23,2.1,14.1,0.88,4.65,0
'Moree',15,8,1999,15888.38,1.4,17.1,0.76,5.65,0.8
'Moree',16,8,1999,15571.69,-1.3,18,0.55,1.06,0
'Moree',17,8,1999,15750.37,0,19.4,0.6,2.36,0
'Moree',18,8,1999,17685.88,2.6,21.4,0.89,3.31,0
'Moree',19,8,1999,19645.87,3.9,23.6,0.93,4.9,0
'Moree',20,8,1999,20777.23,4.5,25.8,0.71,3.86,0
'Moree',21,8,1999,20183.14,3.8,23.2,0.58,3.6,0
'Moree',22,8,1999,6544.89,7.7,20.4,1.17,3.11,0
'Moree',23,8,1999,12846.81,12.5,21.8,0.89,4.86,0
'Moree',24,8,1999,19547.49,6.9,22.7,0.98,3.61,0
'Moree',25,8,1999,20689.74,7.4,23,1.02,4.61,0
'Moree',26,8,1999,19577.76,8.1,24.9,1.13,5.94,0
'Moree',27,8,1999,12582.79,13.1,19.3,1.54,6.69,24.8
'Moree',28,8,1999,6685.26,7.4,17.1,1.17,2.86,4.8
'Moree',29,8,1999,17147.58,9.5,23.7,1.22,3.11,0.4
'Moree',30,8,1999,21906.88,10.4,24.7,1.18,5.4,0
'Moree',31,8,1999,22084.78,9.8,23.1,1.04,4.4,0
'Moree',1,9,1999,19439.8,9.1,23,1.11,3.6,0
'Moree',2,9,1999,18891.62,10.1,22.8,1.14,1.56,0
'Moree',3,9,1999,20318.17,9.3,23.2,1.14,3.36,0
'Moree',4,9,1999,20568.06,8.4,24.2,1.19,6.19,0
'Moree',5,9,1999,18739.88,13.9,26.4,1.28,6.15,0
'Moree',6,9,1999,19291.17,7.1,20.5,0.96,3.11,1
'Moree',7,9,1999,18752.04,4.1,21.2,0.79,3.36,0
'Moree',8,9,1999,19015.8,4.1,21.9,0.81,3.61,0
'Moree',9,9,1999,17279.62,4.6,23.8,1.05,3.61,0
'Moree',10,9,1999,13063.9,12.3,20.3,1.45,3.61,5.6
'Moree',11,9,1999,19495.7,7.1,20,0.87,5.65,0.4
'Moree',12,9,1999,17643.66,2.1,20.7,0.8,2.56,0
'Moree',13,9,1999,20111.07,5.7,22.9,0.78,1,0
'Moree',14,9,1999,20988.24,4.4,24.3,0.67,3.86,0
'Moree',15,9,1999,22799.99,7.2,28.5,1.02,5.15,0
'Moree',16,9,1999,22337.72,13.4,30.9,1.08,7.75,0
'Moree',17,9,1999,19365.54,10.2,19.4,0.82,4.65,11
'Moree',18,9,1999,12692.18,4.1,17.7,0.78,6.69,0
'Moree',19,9,1999,17995.29,2.3,18.4,0.69,3.11,0
'Moree',20,9,1999,19718.92,3.6,23,0.8,3.61,0
'Moree',21,9,1999,19842.68,8.1,24.2,0.85,5.65,0
'Moree',22,9,1999,21795.9,8.5,25.6,1.03,4.65,0
'Moree',23,9,1999,20764.56,11,27.1,1.19,5.4,0
'Moree',24,9,1999,24079.13,13.1,28.8,1.08,3.85,0
'Moree',25,9,1999,24581.64,14.1,30.4,1.03,4.1,0
'Moree',26,9,1999,9077.3,17,24.2,1.48,3.86,0
'Moree',27,9,1999,19866.04,15.7,26.1,1.52,2.86,18.6
'Moree',28,9,1999,21325.69,10.8,27.1,1.05,6.44,0.6
'Moree',29,9,1999,23227.31,10.9,27.1,1.19,5.4,0
'Moree',30,9,1999,22651.68,11.3,26.7,1.27,4.9,0
'Moree',1,10,1999,16069.93,11.7,26.2,1.24,4.65,0
'Moree',2,10,1999,15000,13,25.3,1.58,4.15,0
'Moree',3,10,1999,11623.3,16.8,23.9,1.97,7.19,6
'Moree',4,10,1999,13894.53,15.6,20.7,1.66,4.86,72.6
'Moree',5,10,1999,21316.58,10.7,25.1,1.61,3.36,3
'Moree',6,10,1999,21145.88,11.6,24.8,1.34,3.11,0
'Moree',7,10,1999,21119.71,12.3,24.8,1.37,3.06,0
'Moree',8,10,1999,22835.32,13,27.1,1.51,6.4,0
'Moree',9,10,1999,25050.24,15.2,29.3,1.58,5.15,0
'Moree',10,10,1999,25426.07,15.9,29.8,1.3,4.9,0
'Moree',11,10,1999,24516.62,15,31.3,1.34,5.65,0
'Moree',12,10,1999,22253.75,12.5,28.3,1.21,2.31,0
'Moree',13,10,1999,13410.76,13,28.5,1.27,4.15,0
'Moree',14,10,1999,11923.18,17.9,25,2.02,5.9,3.4
'Moree',15,10,1999,23229.4,14.3,29.3,1.79,3.35,0
'Moree',16,10,1999,26815.28,17,30.8,1.63,3.86,0
'Moree',17,10,1999,26423.3,17.2,31.2,1.72,5.15,0
'Moree',18,10,1999,26167.18,18.1,31.5,1.65,6.69,0
'Moree',19,10,1999,15821.47,15.5,22.7,1.5,5.4,3.6
'Moree',20,10,1999,17059.39,7.1,22.5,0.74,3.61,0
'Moree',21,10,1999,23683.95,6.9,26.9,0.76,2.31,0
'Moree',22,10,1999,24002.62,12,29.9,1.14,6.96,0
'Moree',23,10,1999,12229.47,16.5,24.9,1.77,3.86,1.4
'Moree',24,10,1999,17240.11,12.7,21.1,0.95,5.9,14.8
'Moree',25,10,1999,22445.05,7,24.9,0.93,3.86,0
'Moree',26,10,1999,20925.22,10.8,28.8,1.05,2.61,0
'Moree',27,10,1999,19773.43,15.4,28.1,1.38,3.85,2.2
'Moree',28,10,1999,26067.12,14,29.8,1.49,2.31,0
'Moree',29,10,1999,25444.15,14,31,1.17,4.9,0
'Moree',30,10,1999,15278.33,17.9,30.5,1.31,6.44,0
'Moree',31,10,1999,14421.23,18.4,27.3,1.95,5.69,8.6
'Moree',1,11,1999,23649.25,13.3,26.5,1.41,4.36,10.2
'Moree',2,11,1999,24726.12,12.8,26,1.02,5.65,0
'Moree',3,11,1999,16555.61,9.5,25,0.9,4.65,0
'Moree',4,11,1999,21914.17,11.3,26,1.02,3.61,0
'Moree',5,11,1999,11374.07,13.7,24.5,1.2,6.44,0
'Moree',6,11,1999,8195.86,17,24.4,2,3.61,15.2
'Moree',7,11,1999,20945.42,16.2,28.1,1.72,3.1,6.4
'Moree',8,11,1999,2538.33,13.9,16.7,1.53,4.15,2.2
'Moree',9,11,1999,25131.17,11.9,21.2,0.98,8,19.4
'Moree',10,11,1999,23299.35,6.2,22.8,0.62,4.65,0
'Moree',11,11,1999,16454.95,7.2,23.5,0.75,4.11,0
'Moree',12,11,1999,17698.93,10,24.4,1.02,2.81,0
'Moree',13,11,1999,24582.84,9.2,26.7,0.92,3.61,0
'Moree',14,11,1999,26143.49,9.8,29.9,1.02,5.4,0
'Moree',15,11,1999,25619.83,18,33.5,1.13,7.69,0
'Moree',16,11,1999,16844.05,18,23.6,1.67,5.4,10.2
'Moree',17,11,1999,20997.41,7.1,25.4,0.93,3.11,0
'Moree',18,11,1999,25575.08,12.7,26.7,1.16,5.4,0
'Moree',19,11,1999,19274.43,12.9,26.2,1.27,4.65,0
'Moree',20,11,1999,3583.02,12.3,19.1,1.43,5.4,0
'Moree',21,11,1999,7965.93,15,21.9,1.57,7.19,6.8
'Moree',22,11,1999,25955.55,14.6,30.2,1.62,5.69,15.6
'Moree',23,11,1999,26372.96,15,27.7,1.07,4.4,0
'Moree',24,11,1999,25347.81,11.1,28.9,0.95,2.61,0
'Moree',25,11,1999,22999.24,14.5,29.1,1.43,4.9,0
'Moree',26,11,1999,17287.88,17,28.3,1.47,3.85,0
'Moree',27,11,1999,7761.88,18.2,24.7,1.57,6.4,0
'Moree',28,11,1999,20880.24,14.4,27.2,1.11,5.4,0
'Moree',29,11,1999,22380.08,12.4,27.4,1.17,3.61,0
'Moree',30,11,1999,27073.91,13.6,29,1.14,4.86,0
'Moree',1,12,1999,26551.13,14.8,30.6,1.37,3.61,0
'Moree',2,12,1999,28588.84,15,31.6,1.34,3.06,0
'Moree',3,12,1999,28629.07,14.6,31.4,1.27,5.4,0
'Moree',4,12,1999,22737.39,16.7,32.1,1.37,4.15,0
'Moree',5,12,1999,29170.51,17.1,33,1.51,4.35,0
'Moree',6,12,1999,30466.98,19,34.4,1.55,4.15,0
'Moree',7,12,1999,29527.79,20,32.9,1.33,4.15,0
'Moree',8,12,1999,29290.48,18.9,32.5,1.47,5.4,0
'Moree',9,12,1999,16594.52,20.6,32.4,1.7,5.65,0
'Moree',10,12,1999,15889.33,20.2,29.1,2.08,3.86,6.8
'Moree',11,12,1999,5547.08,17.3,21.1,1.86,2.11,0.8
'Moree',12,12,1999,25603.62,13.2,26.8,1.34,4.9,8.6
'Moree',13,12,1999,27389.28,10.3,30.3,1.31,4.4,0
'Moree',14,12,1999,23966.07,16,29.8,1.3,4.11,0
'Moree',15,12,1999,28109.96,16.5,30.3,1.26,3.9,0
'Moree',16,12,1999,23279.19,16.3,30.3,1.29,6.15,0
'Moree',17,12,1999,5997.34,18.4,23.4,2.15,4.1,0
'Moree',18,12,1999,22980.49,16.5,29.3,1.81,3.86,18.2
'Moree',19,12,1999,26564.82,18.5,30.4,1.44,2.31,0
'Moree',20,12,1999,26852.34,12.9,29.6,1.24,5.4,0
'Moree',21,12,1999,26844.57,13.7,28.7,1.19,3.61,0
'Moree',22,12,1999,12042.5,15.1,25.8,1.25,5.15,0
'Moree',23,12,1999,9600.73,17.7,26.4,1.28,5.15,0
'Moree',24,12,1999,15078.98,18.4,28.9,1.55,4.11,0.4
'Moree',25,12,1999,24146.73,15.7,31.5,1.39,6.65,0
'Moree',26,12,1999,11163.73,18.6,27.2,1.19,6.94,0
'Moree',27,12,1999,4729.43,17.4,18.7,1.63,6.19,5.8
'Moree',28,12,1999,12632.34,16.2,24.9,1.95,2.36,12.8
'Moree',29,12,1999,17318.17,15.8,26.5,1.78,5.15,15
'Moree',30,12,1999,24342.45,13.6,29.5,1.56,2.61,0
'Moree',31,12,1999,27380.18,14.1,29.2,1.01,6.69,0
'Moree',1,1,2000,27728.54,12.3,30.2,1.07,3.11,0
'Moree',2,1,2000,27193.71,14.7,31,1.25,4.4,0
'Moree',3,1,2000,27826.57,16.4,31.3,1.49,5.94,0
'Moree',4,1,2000,16810.49,19.4,30.6,1.92,6.15,0
'Moree',5,1,2000,25981.81,18,29.2,1.47,5.4,16.6
'Moree',6,1,2000,27386.63,12.3,30.2,1.2,4.4,0
'Moree',7,1,2000,21915.62,15.1,31.3,1.53,3.36,0
'Moree',8,1,2000,20243.24,19.2,31.1,1.7,4.65,0
'Moree',9,1,2000,14479.58,17.8,26.8,1.64,5.15,1.8
'Moree',10,1,2000,19803.22,17.4,28.5,1.62,2.86,5.6
'Moree',11,1,2000,27291.62,15,30.5,1.12,4.11,0
'Moree',12,1,2000,26822.19,16.7,31,1.18,4.61,0
'Moree',13,1,2000,27717.6,14.6,31.5,1.14,5.4,0
'Moree',14,1,2000,26919.52,13.8,32.3,1.16,5.15,0
'Moree',15,1,2000,29091.05,16.3,33.4,1.49,4.11,0
'Moree',16,1,2000,28945.45,19.1,33.8,1.86,3.11,0.6
'Moree',17,1,2000,23491.02,21.4,36.6,1.84,4.9,0
'Moree',18,1,2000,30150.21,18.2,34.8,1.7,5.65,0
'Moree',19,1,2000,26327.94,23.5,39.6,1.88,6.15,0
'Moree',20,1,2000,31221.19,20.6,40.9,1.93,2.36,5.4
'Moree',21,1,2000,32420.93,23.5,38,1.08,8,0.8
'Moree',22,1,2000,28972.94,14.7,32.8,0.73,5.65,0
'Moree',23,1,2000,29387.15,14.1,30.7,0.54,8.25,0
'Moree',24,1,2000,26265.41,12.3,32.8,1.32,5.65,0
'Moree',25,1,2000,13426.44,18.1,27.9,1.51,6.94,0
'Moree',26,1,2000,14588.91,19.2,30.5,1.88,5.96,0
'Moree',27,1,2000,12217.18,19.6,30,2.35,6.44,24
'Moree',28,1,2000,28151.48,18.6,29.8,1.49,7.69,1
'Moree',29,1,2000,28708.6,15.9,31.9,1.3,4.11,0
'Moree',30,1,2000,29168.41,14,33.6,1.44,5.9,0
'Moree',31,1,2000,28899.25,19.5,33.9,1.7,6.65,0
'Moree',1,2,2000,26456.74,21.2,33.8,1.84,4.35,0
'Moree',2,2,2000,30056.6,17.5,34.2,1.35,4.15,0
'Moree',3,2,2000,29800.95,16.1,33.4,1.09,3.86,0
'Moree',4,2,2000,30096.03,18.4,33.7,1.31,5.15,0
'Moree',5,2,2000,30349.06,18.5,33.9,1.28,4.4,0
'Moree',6,2,2000,31272.01,19.1,37.1,1.45,5.15,0
'Moree',7,2,2000,28988.52,18.4,34.4,1.28,6.44,0
'Moree',8,2,2000,29542.76,17.2,34.3,1.32,5.94,0
'Moree',9,2,2000,27595.34,17.7,32.9,1.29,4.65,0
'Moree',10,2,2000,30232.23,21.1,34.7,1.4,5.9,0
'Moree',11,2,2000,28786.68,20.6,33.7,1.51,6.4,0
'Moree',12,2,2000,13470.09,23.5,32.9,1.69,4.9,0
'Moree',13,2,2000,5826.27,20.2,22.5,2.36,4.36,7.6
'Moree',14,2,2000,15179.04,15.8,27.1,1.34,3.86,17.6
'Moree',15,2,2000,25882.47,15.3,29.2,1.25,3.86,0
'Moree',16,2,2000,27605.57,14.4,31.2,1.24,5.4,0
'Moree',17,2,2000,28547.68,15.8,33,1.29,4.36,0
'Moree',18,2,2000,24271.62,17.1,31.4,1.35,4.1,0
'Moree',19,2,2000,28113.15,15.2,32.4,1.2,5.69,0
'Moree',20,2,2000,24826.24,17.2,31.5,1.28,6.15,0
'Moree',21,2,2000,20471.81,19.6,31.3,1.4,7.94,0
'Moree',22,2,2000,11854,20.5,29,1.3,7.19,0
'Moree',23,2,2000,15442.85,19,30.3,1.78,5.94,6.4
'Moree',24,2,2000,26320.55,19.3,33.3,1.44,5.4,0
'Moree',25,2,2000,28115.13,17.3,33.2,1.4,4.11,0
'Moree',26,2,2000,28309.79,18,33.4,1.45,4.65,0
'Moree',27,2,2000,29374.65,17.9,35.2,1.5,4.9,0
'Moree',28,2,2000,21180.45,17.8,34.2,1.18,4.4,0
'Moree',29,2,2000,26815.83,17.6,34.1,1.47,4.11,0
'Moree',1,3,2000,26709.85,18.2,33.5,1.49,2.11,0
'Moree',2,3,2000,27755.78,18.3,33,1.48,2.86,0
'Moree',3,3,2000,27904.62,18.4,31.7,1.44,3.11,0
'Moree',4,3,2000,24351.03,18.7,33,1.56,4.65,0
'Moree',5,3,2000,25865.6,20.4,33.5,1.57,4.9,0.2
'Moree',6,3,2000,16428.74,21.6,30.5,1.67,5.65,0
'Moree',7,3,2000,7608.91,20.5,25,2.05,4.86,0
'Moree',8,3,2000,6572.16,18.6,20.3,2.17,5.65,64.8
'Moree',9,3,2000,7267.52,17.6,24.5,2.25,5.15,43.4
'Moree',10,3,2000,10584.32,19.9,28.3,2.26,4.36,4.6
'Moree',11,3,2000,17747.37,19.8,28.2,2.07,5.4,0
'Moree',12,3,2000,25105.47,20,31.2,2.18,3.31,0
'Moree',13,3,2000,25876.12,21.3,32,2.16,4.35,0
'Moree',14,3,2000,25533.36,21.2,32.2,1.95,3.61,0
'Moree',15,3,2000,27334.41,22.1,33.6,2.21,4.11,0
'Moree',16,3,2000,21992.41,22.8,31.7,2.16,5.15,0
'Moree',17,3,2000,26124.67,21,31.8,1.82,5.4,0
'Moree',18,3,2000,26174.46,18.4,31.6,1.74,3.86,0
'Moree',19,3,2000,25623.14,19.9,31.3,1.85,4.65,0
'Moree',20,3,2000,25665.76,18.4,31,1.69,4.65,0
'Moree',21,3,2000,12803.28,18.7,27.6,1.81,6.71,0
'Moree',22,3,2000,4973.87,16.5,21,1.98,3.36,24.8
'Moree',23,3,2000,15150.28,16.7,25.8,2.04,3.11,6.4
'Moree',24,3,2000,21150.69,15.8,28.6,1.82,3.11,0
'Moree',25,3,2000,22747.68,15.1,28,1.62,3.11,0
'Moree',26,3,2000,24651.95,15.1,29,1.49,2.61,0
'Moree',27,3,2000,25602.46,15.9,30.3,1.52,3.86,0
'Moree',28,3,2000,25059.73,15.6,30.3,1.79,2.81,0
'Moree',29,3,2000,24726.97,17.3,31.2,1.99,3.36,0
'Moree',30,3,2000,25058.81,17.9,30.7,1.85,4.15,0
'Moree',31,3,2000,24345.11,19.8,30.8,1.92,4.1,0
'Moree',1,4,2000,25412.9,18,31,1.83,3.9,0
'Moree',2,4,2000,22838.88,21.3,29.4,1.66,4.65,0
'Moree',3,4,2000,23785.84,16.8,31.2,1.9,4.4,0
'Moree',4,4,2000,23590.81,18.9,31.7,1.81,3.31,0
'Moree',5,4,2000,20277.01,21.5,31.4,2.07,8.19,0
'Moree',6,4,2000,20995.4,10.6,28,1.3,6.96,0
'Moree',7,4,2000,22559.91,12.6,27.7,1.07,5.4,0
'Moree',8,4,2000,21708.23,11.8,27.7,1.11,5.15,0
'Moree',9,4,2000,13947.83,16.9,26.2,1.39,4.4,0
'Moree',10,4,2000,12058.15,15.8,27,1.44,5.4,0
'Moree',11,4,2000,23101.19,18.4,28.1,1.19,5.4,0
'Moree',12,4,2000,11134.72,13.9,25.2,1.27,4.65,0
'Moree',13,4,2000,17450.68,14.1,27,1.35,5.11,0
'Moree',14,4,2000,22815.57,13.3,28.5,1.34,4.61,0
'Moree',15,4,2000,19125.57,19.4,29.7,1.64,4.15,0
'Moree',16,4,2000,8538.37,15.6,28.6,1.67,5.15,0
'Moree',17,4,2000,16776.72,17.8,25.8,1.9,5.15,2.6
'Moree',18,4,2000,22083.08,11.4,24.8,1.14,4.65,0.2
'Moree',19,4,2000,20956.16,8.9,24.1,0.95,7.69,0
'Moree',20,4,2000,17956.82,6.6,24.2,0.89,3.61,0
'Moree',21,4,2000,19670.83,7.1,24.5,0.96,3.11,0
'Moree',22,4,2000,20800.28,8.4,23.7,0.68,3.36,0
'Moree',23,4,2000,10813.15,7.4,24.1,0.99,3.36,0
'Moree',24,4,2000,20907.25,9.9,25.4,0.95,3.86,0
'Moree',25,4,2000,16150.75,7.4,23.9,0.86,6.65,0
'Moree',26,4,2000,12520.12,10.4,24.7,1.24,4.4,0
'Moree',27,4,2000,22826.36,13.1,27.7,1.18,4.9,0
'Moree',28,4,2000,21761.18,11.6,27.2,1.21,4.11,0
'Moree',29,4,2000,21542.23,11.6,28.9,1.27,4.11,0
'Moree',30,4,2000,22939.89,12.6,28.2,1.24,4.65,0
'Moree',1,5,2000,23171.81,16.4,29.5,1.39,4.36,0
'Moree',2,5,2000,9462.21,17.8,28.9,1.77,4.15,0.2
'Moree',3,5,2000,22836.78,15.6,28.9,1.39,7.44,0
'Moree',4,5,2000,10138.99,16,26.9,1.49,6.4,0
'Moree',5,5,2000,7399.46,19.6,24.6,1.89,5.94,0.2
'Moree',6,5,2000,18192,10.4,17.6,1.2,5.65,13
'Moree',7,5,2000,18915.67,7.7,23.4,1.14,2.86,0
'Moree',8,5,2000,20986.24,9.4,24.7,1.05,3.06,0
'Moree',9,5,2000,17041.14,9.1,23.2,1.26,3.11,0
'Moree',10,5,2000,19884.18,7.7,23.8,1.12,2.81,0
'Moree',11,5,2000,18617.97,8.1,23.5,0.98,2.36,0
'Moree',12,5,2000,20481.25,8.3,24.3,1.06,2.86,0
'Moree',13,5,2000,20754.53,7.3,25.8,1.08,4.65,0
'Moree',14,5,2000,20535.48,10.7,22.9,1,6.44,0
